customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00660,Male,1,Yes,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,103.47,6395.03,Yes
CUST00661,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,101.11,4881.86,No
CUST00662,Male,1,No,Yes,66,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,114.47,7583.57,No
CUST00663,Female,0,Yes,No,26,No,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,119.56,3120.01,No
CUST00664,Female,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Credit card,41.88,1914.02,No
CUST00665,Male,1,Yes,Yes,23,No,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,115.14,2637.25,No
CUST00666,Male,0,Yes,Yes,63,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,71.88,4538.91,Yes
CUST00667,Male,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,67.55,1462.56,No
CUST00668,Female,1,No,Yes,8,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,76.66,589.41,No
CUST00669,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,Yes,Credit card,81.34,635.58,No
CUST00670,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card,46.32,2406.96,No
CUST00671,Female,1,Yes,Yes,18,No,No phone service,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,35.81,649.96,No
CUST00672,Male,1,Yes,Yes,13,Yes,No,No,Yes,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,52.06,705.1,No
CUST00673,Female,1,No,Yes,66,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,35.91,2383.01,Yes
CUST00674,Female,0,Yes,No,23,No,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,22.34,540.62,No
CUST00675,Female,0,Yes,No,70,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,62.65,4376.14,Yes
CUST00676,Male,1,No,No,68,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,111.26,7595.65,No
CUST00677,Female,0,No,Yes,2,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,22.07,65.73,No
CUST00678,Female,1,Yes,Yes,28,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,35.23,1002.38,No
CUST00679,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,No,Bank transfer,66.35,4759.25,No
CUST00680,Male,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,35.73,2503.46,Yes
CUST00681,Male,1,No,Yes,61,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,97.5,5965.29,No
CUST00682,Female,1,Yes,No,38,No,No phone service,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,117.9,4504.58,No
CUST00683,Male,1,No,No,52,Yes,No,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Mailed check,41.71,2165.5,No
CUST00684,Male,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Credit card,49.65,3281.36,No
CUST00685,Female,0,Yes,Yes,38,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,73.58,2777.82,No
CUST00686,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,106.32,2438.12,No
CUST00687,Female,1,Yes,Yes,25,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Credit card,21.93,549.19,Yes
CUST00688,Male,0,No,Yes,45,No,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,37.64,1685.87,Yes
CUST00689,Female,1,No,Yes,44,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,61.76,2723.56,No
CUST00690,Male,1,Yes,Yes,14,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,58.83,847.45,Yes
CUST00691,Male,0,No,Yes,1,No,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,60.39,41.0,No
CUST00692,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,76.1,3090.75,No
CUST00693,Female,1,No,Yes,25,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,98.02,2462.34,No
CUST00694,Male,0,No,No,18,No,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,One year,No,Mailed check,112.82,2004.1,Yes
CUST00695,Male,1,Yes,Yes,19,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,32.58,590.19,No
CUST00696,Male,1,No,Yes,31,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Credit card,111.09,3429.18,No
CUST00697,Female,1,Yes,No,70,No,No phone service,No,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,43.33,3034.31,Yes
CUST00698,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,37.58,2625.41,No
CUST00699,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card,119.94,6134.51,Yes
CUST00700,Male,1,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,99.98,6979.72,No
CUST00701,Male,1,Yes,Yes,41,Yes,No phone service,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card,30.18,1209.07,No
CUST00702,Male,1,No,Yes,21,No,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,28.98,619.14,No
CUST00703,Female,0,No,No,22,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Electronic check,82.68,1836.19,Yes
CUST00704,Female,1,Yes,No,53,No,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,44.25,2362.43,No
CUST00705,Female,1,Yes,No,32,No,No phone service,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,34.05,1084.4,No
CUST00706,Female,1,No,No,57,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,No,Bank transfer,36.81,2125.26,No
CUST00707,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card,52.3,725.76,No
CUST00708,Male,1,Yes,No,12,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,40.06,467.06,No
CUST00709,Female,1,Yes,Yes,12,No,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,115.4,1385.7,No
CUST00710,Female,1,Yes,No,5,No,No phone service,No,Yes,No,No,Yes,No internet service,No internet service,One year,No,Credit card,118.14,607.44,Yes
CUST00711,Female,0,No,Yes,21,No,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,90.46,1915.22,Yes
CUST00712,Male,1,Yes,Yes,12,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer,61.49,709.08,No
CUST00713,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,84.76,4823.56,No
CUST00714,Female,0,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,38.12,2590.61,No
CUST00715,Female,0,Yes,Yes,37,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.13,4209.9,No
CUST00716,Male,1,No,Yes,53,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,37.22,1973.04,No
CUST00717,Male,1,No,No,11,No,No phone service,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,67.56,760.7,No
CUST00718,Male,0,Yes,No,63,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,One year,Yes,Credit card,83.39,5225.29,No
CUST00719,Female,1,No,Yes,9,No,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,91.99,816.38,No
CUST00720,Male,0,Yes,No,54,No,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,107.64,5796.28,Yes
CUST00721,Male,0,No,Yes,22,No,No,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,54.13,1187.48,No
CUST00722,Female,0,No,No,61,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,62.66,3800.92,No
CUST00723,Female,1,No,Yes,39,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,37.5,1455.55,No
CUST00724,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,31.15,1997.38,No
CUST00725,Male,0,No,No,25,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,116.29,2920.68,No
CUST00726,Female,0,Yes,Yes,45,No,No phone service,No,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,90.47,4051.28,Yes
CUST00727,Female,1,No,No,17,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,108.22,1836.84,No
CUST00728,Male,0,Yes,No,2,Yes,No phone service,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,32.45,41.21,No
CUST00729,Male,0,Yes,No,62,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,No,Credit card,103.07,6365.56,No
CUST00730,Male,0,Yes,Yes,7,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,116.59,809.48,No
CUST00731,Female,1,No,Yes,30,No,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,116.28,3493.37,No
CUST00732,Female,1,Yes,Yes,56,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,60.52,3398.22,No
CUST00733,Female,0,No,No,57,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card,105.0,6004.19,Yes
CUST00734,Male,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,107.85,7143.97,No
CUST00735,Female,1,No,No,39,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer,117.34,4587.11,Yes
CUST00736,Male,1,Yes,Yes,38,Yes,Yes,No,No,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,31.48,1177.99,No
CUST00737,Female,0,No,No,57,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,85.34,4860.64,No
CUST00738,Female,1,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,40.26,901.39,Yes
CUST00739,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,117.23,4228.43,No
CUST00740,Male,0,Yes,No,56,No,No phone service,No,No,No,Yes,No,No,No,One year,No,Electronic check,36.92,2044.91,No
CUST00741,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Mailed check,73.45,1334.7,No
CUST00742,Male,0,Yes,No,47,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,69.12,3219.03,Yes
CUST00743,Male,1,Yes,No,52,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,81.98,4283.53,Yes
CUST00744,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,79.67,1245.49,Yes
CUST00745,Male,0,Yes,No,71,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,108.5,7685.74,Yes
CUST00746,Female,1,No,No,9,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card,42.06,355.65,No
CUST00747,Male,1,Yes,No,41,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer,48.35,2003.48,No
CUST00748,Female,0,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,54.86,1974.36,Yes
CUST00749,Male,0,No,No,40,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,107.55,4318.22,No
CUST00750,Female,1,Yes,No,26,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,105.51,2729.34,No
CUST00751,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,71.89,3114.03,No
CUST00752,Male,0,Yes,No,34,No,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,115.76,3938.64,No
CUST00753,Female,0,No,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,46.94,2749.21,No
CUST00754,Male,1,Yes,Yes,18,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,101.34,1836.59,No
CUST00755,Female,0,No,Yes,41,No,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,90.43,3701.97,Yes
CUST00756,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,102.27,7270.91,Yes
CUST00757,Male,1,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card,70.36,420.39,Yes
CUST00758,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,25.27,267.39,No
CUST00759,Male,0,No,Yes,50,No,Yes,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,97.65,4866.79,No
CUST00760,Female,1,No,Yes,16,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,83.02,1329.75,Yes
CUST00761,Female,0,No,Yes,44,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,112.42,4918.88,No
CUST00762,Female,0,Yes,Yes,39,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card,31.66,1261.6,No
CUST00763,Male,1,Yes,Yes,12,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Two year,No,Electronic check,36.61,436.23,No
CUST00764,Male,0,No,Yes,21,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.71,1677.67,No
CUST00765,Female,0,No,Yes,47,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,40.9,1948.79,Yes
CUST00766,Female,1,No,No,60,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,20.95,1228.16,Yes
CUST00767,Male,1,Yes,No,24,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,40.75,1004.64,Yes
CUST00768,Male,0,No,No,42,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,85.73,3619.76,No
CUST00769,Male,1,No,No,58,No,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,25.36,1474.24,No
CUST00770,Female,0,Yes,No,31,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,44.17,1368.73,No
CUST00771,Male,1,Yes,Yes,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,30.04,617.86,No
CUST00772,Female,1,Yes,Yes,37,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,79.1,2955.5,No
CUST00773,Male,0,No,No,33,No,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer,21.71,729.51,No
CUST00774,Female,0,No,Yes,23,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,39.51,893.38,No
CUST00775,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer,34.96,863.6,No
CUST00776,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card,53.16,150.19,No
CUST00777,Male,1,No,No,46,No,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,62.31,2887.46,Yes
CUST00778,Female,1,No,Yes,16,No,No phone service,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,52.61,835.22,No
CUST00779,Female,1,No,Yes,9,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card,57.41,501.61,No
CUST00780,Female,0,No,No,16,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,75.87,1237.78,No
CUST00781,Male,0,No,No,20,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,103.93,2091.0,No
CUST00782,Female,1,No,Yes,43,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,33.54,1454.61,No
CUST00783,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,38.98,2762.5,Yes
CUST00784,Male,1,No,No,63,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Mailed check,68.63,4323.82,Yes
CUST00785,Male,1,No,No,30,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,68.78,2041.58,No
CUST00786,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,No,Electronic check,24.01,774.02,No
CUST00787,Female,1,Yes,Yes,32,No,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,87.74,2800.38,No
CUST00788,Male,0,Yes,Yes,47,No,No,No,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,43.46,2050.58,No
CUST00789,Male,1,No,No,41,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,No,Credit card,29.54,1182.18,Yes
CUST00790,Male,0,No,Yes,21,No,No,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Credit card,21.35,448.72,No
CUST00791,Male,1,Yes,Yes,29,No,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,70.2,2035.57,Yes
